geneID,x,y,MIDCount,ExonCount,label
Gene029,1130.8,367.2,1,1,2.0
Gene009,1138.2,383.7,1,1,2.0
Gene022,1131.3,377.1,1,1,2.0
Gene024,1125.9,351.0,1,1,2.0
Gene021,1116.4,381.5,1,1,2.0
Gene042,1136.7,393.0,1,1,2.0
Gene023,1131.2,382.9,1,1,2.0
Gene024,1149.0,384.7,1,1,2.0
Gene025,1121.9,368.2,1,1,2.0
Gene041,1132.3,357.0,1,1,2.0
Gene020,1137.1,385.1,1,1,2.0
Gene041,1123.7,398.4,1,1,2.0
Gene054,1126.4,367.9,1,1,2.0
Gene021,1127.1,360.9,1,1,2.0
Gene004,466.0,1236.5,1,1,3.0
Gene002,461.4,1240.3,1,1,3.0
Gene001,480.4,1266.4,1,1,150.0
Gene004,487.0,1270.5,1,1,3.0
Gene002,465.3,1270.4,1,1,3.0
Gene025,468.8,1274.0,1,1,164.0
Gene025,478.6,1251.7,1,1,3.0
Gene017,474.3,1266.3,1,1,3.0
Gene007,469.9,1278.0,1,1,3.0
Gene008,498.2,1260.4,1,1,3.0
Gene004,469.3,1234.0,1,1,3.0
Gene051,472.4,1259.4,1,1,3.0
Gene000,444.0,1269.5,1,1,3.0
Gene005,482.5,1255.2,1,1,3.0
Gene013,469.0,1252.0,1,1,3.0
Gene003,484.9,1244.3,1,1,3.0
Gene043,469.8,1292.8,1,1,3.0
Gene008,475.0,1272.1,1,1,3.0
Gene006,472.2,1249.1,1,1,3.0
Gene001,473.8,1271.2,1,1,3.0
Gene005,459.9,1270.3,1,1,3.0
Gene014,491.7,1280.5,1,1,3.0
Gene005,452.1,1251.8,1,1,3.0
Gene000,451.6,1280.5,1,1,3.0
Gene013,482.8,1275.3,1,1,3.0
Gene005,461.9,1249.2,1,1,3.0
Gene043,475.3,1266.9,1,1,3.0
Gene026,462.3,1267.5,1,1,3.0
Gene029,483.3,1268.7,1,1,3.0
Gene047,459.7,1235.9,1,1,3.0
Gene039,470.6,1267.8,1,1,3.0
Gene006,470.6,1259.5,1,1,3.0
Gene012,464.5,1275.5,1,1,3.0
Gene004,473.5,1267.2,1,1,3.0
Gene003,460.6,1256.8,1,1,3.0
Gene003,476.5,1251.4,1,1,3.0
Gene002,456.6,1260.9,1,1,3.0
Gene004,491.0,1268.2,1,1,3.0
Gene004,494.7,1263.7,1,1,3.0
Gene023,469.9,1246.0,1,1,3.0
Gene004,466.2,1285.6,1,1,3.0
Gene000,478.8,1275.8,1,1,3.0
Gene007,484.1,1265.4,1,1,3.0
Gene003,471.4,1267.2,1,1,3.0
Gene025,483.6,1271.9,1,1,3.0
Gene004,481.1,1267.7,1,1,3.0
Gene011,463.5,1261.8,1,1,3.0
Gene003,461.0,1279.6,1,1,3.0
Gene008,444.8,1262.5,1,1,3.0
Gene045,507.7,1260.7,1,1,3.0
Gene005,458.3,1265.3,1,1,3.0
Gene009,492.3,1263.3,1,1,3.0
Gene008,482.8,1266.9,1,1,3.0
Gene001,469.0,1309.6,1,1,3.0
Gene000,475.2,1258.0,1,1,3.0
Gene042,467.4,1270.8,1,1,3.0
Gene006,480.0,1276.3,1,1,3.0
Gene025,476.2,1245.5,1,1,3.0
Gene007,481.7,1261.2,1,1,3.0
Gene042,470.2,1244.7,1,1,3.0
Gene003,466.2,1255.3,1,1,3.0
Gene008,473.7,1245.2,1,1,3.0
Gene010,474.9,1267.2,1,1,3.0
Gene037,458.6,1256.8,1,1,3.0
Gene000,462.2,1278.2,1,1,3.0
Gene006,438.8,1260.7,1,1,3.0
Gene008,451.0,1259.5,1,1,3.0
Gene014,486.1,1256.7,1,1,3.0
Gene002,476.2,1253.7,1,1,3.0
Gene009,501.4,1278.3,1,1,3.0
Gene026,490.0,1246.9,1,1,3.0
Gene030,458.8,1280.6,1,1,3.0
Gene004,471.5,1261.9,1,1,3.0
Gene008,478.9,1247.9,1,1,3.0
Gene005,485.0,1265.8,1,1,3.0
Gene007,480.9,1256.1,1,1,3.0
Gene006,481.4,1255.6,1,1,3.0
Gene053,487.6,1281.3,1,1,9.0
Gene000,487.0,1272.7,1,1,3.0
Gene054,483.1,1227.6,1,1,3.0
Gene000,485.9,1261.7,1,1,3.0
Gene001,475.6,1261.5,1,1,68.0
Gene003,454.8,1258.0,1,1,3.0
Gene005,483.4,1285.3,1,1,3.0
Gene044,465.5,1252.8,1,1,3.0
Gene042,494.6,1253.1,1,1,3.0
Gene052,503.3,1266.2,1,1,3.0
Gene007,461.9,1279.3,1,1,3.0
Gene000,497.9,1245.4,1,1,3.0
Gene018,496.1,1261.6,1,1,3.0
Gene048,495.0,1260.2,1,1,3.0
Gene001,452.1,1272.5,1,1,3.0
Gene041,487.2,1294.8,1,1,3.0
Gene000,498.4,1275.2,1,1,3.0
Gene030,470.9,1258.2,1,1,3.0
Gene009,470.1,1253.9,1,1,3.0
Gene049,470.4,1229.9,1,1,3.0
Gene046,476.7,1265.1,1,1,3.0
Gene000,510.2,1276.1,1,1,3.0
Gene009,467.5,1273.4,1,1,3.0
Gene004,457.1,1257.1,1,1,3.0
Gene008,448.1,1285.6,1,1,3.0
Gene001,482.5,1249.0,1,1,3.0
Gene006,473.4,1278.8,1,1,3.0
Gene007,481.2,1270.9,1,1,3.0
Gene000,462.2,1256.6,1,1,3.0
Gene008,475.6,1278.4,1,1,3.0
Gene048,462.6,1249.8,1,1,3.0
Gene001,490.2,1252.5,1,1,3.0
Gene053,489.3,1268.9,1,1,3.0
Gene008,486.6,1289.9,1,1,3.0
Gene003,483.9,1276.4,1,1,3.0
Gene056,461.4,1255.8,1,1,3.0
Gene008,483.2,1287.0,1,1,3.0
Gene008,493.7,1297.9,1,1,3.0
Gene006,478.6,1268.3,1,1,3.0
Gene046,488.3,1265.8,1,1,3.0
Gene002,473.4,1250.8,1,1,3.0
Gene003,488.1,1250.5,1,1,3.0
Gene005,481.4,1245.6,1,1,3.0
Gene001,489.6,1251.1,1,1,3.0
Gene042,486.0,1243.3,1,1,3.0
Gene008,468.1,1282.0,1,1,3.0
Gene016,463.0,1266.4,1,1,3.0
Gene047,467.5,1233.2,1,1,3.0
Gene009,478.5,1271.6,1,1,3.0
Gene005,458.7,1273.5,1,1,3.0
Gene009,463.1,1251.5,1,1,3.0
Gene009,474.3,1256.0,1,1,3.0
Gene005,506.3,1243.7,1,1,3.0
Gene004,484.6,1279.3,1,1,3.0
Gene006,446.5,1241.2,1,1,3.0
Gene030,482.1,1258.8,1,1,3.0
Gene003,479.6,1281.5,1,1,3.0
Gene059,469.0,1250.6,1,1,3.0
Gene004,436.0,1268.4,1,1,3.0
Gene004,461.2,1269.9,1,1,3.0
Gene002,477.5,1246.1,1,1,3.0
Gene007,498.4,1280.7,1,1,3.0
Gene006,486.1,1248.9,1,1,3.0
Gene024,468.5,1257.8,1,1,3.0
Gene048,468.4,1249.8,1,1,3.0
Gene004,480.3,1268.7,1,1,3.0
Gene039,479.3,1258.4,1,1,3.0
Gene005,492.3,1268.1,1,1,3.0
Gene007,435.9,1256.5,1,1,3.0
Gene002,473.4,1279.0,1,1,3.0
Gene048,470.0,1262.0,1,1,73.0
Gene006,465.0,1274.8,1,1,3.0
Gene027,468.0,1257.1,1,1,3.0
Gene000,463.8,1273.3,1,1,3.0
Gene026,466.8,1242.0,1,1,3.0
Gene004,482.9,1255.7,1,1,3.0
Gene008,479.2,1270.7,1,1,3.0
Gene024,491.1,1280.1,1,1,3.0
Gene003,466.2,1263.2,1,1,3.0
Gene009,456.2,1289.0,1,1,3.0
Gene041,480.4,1285.0,1,1,3.0
Gene002,469.8,1236.8,1,1,3.0
Gene008,495.7,1266.8,1,1,3.0
Gene003,476.1,1266.3,1,1,91.0
Gene002,483.3,1273.0,1,1,3.0
Gene008,452.0,1280.7,1,1,3.0
Gene008,466.8,1259.0,1,1,3.0
Gene020,498.4,1278.4,1,1,3.0
Gene044,469.5,1239.5,1,1,3.0
Gene027,476.5,1273.0,1,1,3.0
Gene006,473.1,1248.1,1,1,3.0
Gene008,463.2,1247.9,1,1,3.0
Gene024,477.2,1277.0,1,1,3.0
Gene042,488.6,1255.3,1,1,3.0
Gene025,477.5,1273.3,1,1,3.0
Gene009,467.1,1263.4,1,1,3.0
Gene002,504.0,1268.4,1,1,3.0
Gene045,486.6,1259.4,1,1,3.0
Gene005,474.8,1241.5,1,1,3.0
Gene007,473.9,1282.2,1,1,3.0
Gene047,503.6,1282.3,1,1,3.0
Gene003,483.8,1266.2,1,1,3.0
Gene050,465.8,1263.3,1,1,3.0
Gene004,482.8,1254.5,1,1,3.0
Gene001,487.3,1251.7,1,1,3.0
Gene009,449.3,1251.3,1,1,3.0
Gene037,450.9,1246.3,1,1,3.0
Gene007,490.1,1262.7,1,1,3.0
Gene042,477.3,1281.7,1,1,3.0
Gene007,491.9,1258.4,1,1,3.0
Gene039,492.8,1270.9,1,1,3.0
Gene002,474.3,1271.7,1,1,3.0
Gene005,454.3,1254.5,1,1,3.0
Gene002,472.7,1274.0,1,1,3.0
Gene031,469.0,1263.7,1,1,3.0
Gene008,487.8,1285.3,1,1,3.0
Gene022,485.0,1283.3,1,1,3.0
Gene004,468.6,1261.2,1,1,3.0
Gene030,478.7,1261.3,1,1,3.0
Gene059,467.1,1288.6,1,1,3.0
Gene001,471.4,1252.0,1,1,168.0
Gene005,481.1,1291.2,1,1,3.0
Gene045,475.4,1282.7,1,1,3.0
Gene043,468.1,1258.6,1,1,107.0
Gene045,464.6,1263.5,1,1,3.0
Gene004,499.9,1249.3,1,1,3.0
Gene011,497.2,1251.4,1,1,3.0
Gene001,471.0,1277.2,1,1,3.0
Gene007,483.1,1269.5,1,1,3.0
Gene013,451.1,1270.6,1,1,3.0
Gene004,459.9,1301.5,1,1,3.0
Gene007,471.2,1268.1,1,1,3.0
Gene006,458.2,1258.8,1,1,3.0
Gene001,456.2,1279.2,1,1,3.0
Gene001,470.6,1273.4,1,1,3.0
Gene035,464.6,1258.5,1,1,3.0
Gene000,492.3,1251.9,1,1,3.0
Gene058,449.0,1271.2,1,1,3.0
Gene048,458.3,1259.4,1,1,3.0
Gene058,487.0,1254.0,1,1,3.0
Gene036,486.5,1256.0,1,1,3.0
Gene000,495.1,1284.1,1,1,3.0
Gene002,467.6,1262.5,1,1,3.0
Gene005,462.6,1268.3,1,1,179.0
Gene003,490.3,1245.2,1,1,3.0
Gene001,487.1,1247.0,1,1,3.0
Gene050,462.2,1240.5,1,1,3.0
Gene050,503.7,1266.3,1,1,3.0
Gene034,477.7,1256.0,1,1,3.0
Gene004,489.2,1236.1,1,1,3.0
Gene043,474.6,1296.4,1,1,3.0
Gene040,468.9,1265.7,1,1,3.0
Gene005,483.6,1254.1,1,1,3.0
Gene002,474.5,1279.0,1,1,3.0
Gene002,477.0,1270.7,1,1,3.0
Gene007,469.3,1269.9,1,1,3.0
Gene041,475.0,1285.9,1,1,3.0
Gene001,484.4,1262.1,1,1,3.0
Gene007,440.0,1275.5,1,1,3.0
Gene006,484.8,1252.7,1,1,3.0
Gene048,446.3,1249.5,1,1,3.0
Gene002,487.2,1250.6,1,1,3.0
Gene022,467.8,1268.6,1,1,3.0
Gene005,491.4,1265.2,1,1,3.0
Gene021,472.8,1257.8,1,1,3.0
Gene040,497.1,1280.4,1,1,3.0
Gene040,472.9,1246.0,1,1,3.0
Gene043,463.2,1273.6,1,1,3.0
Gene005,464.1,1278.0,1,1,3.0
Gene005,479.3,1269.6,1,1,3.0
Gene002,483.4,1272.5,1,1,3.0
Gene004,462.3,1260.9,1,1,3.0
Gene002,507.0,1248.6,1,1,3.0
Gene036,467.6,1280.4,1,1,3.0
Gene000,472.0,1254.1,1,1,3.0
Gene003,455.7,1273.0,1,1,3.0
Gene036,488.5,1285.1,1,1,3.0
Gene034,475.0,1280.1,1,1,3.0
Gene057,459.8,1267.9,1,1,3.0
Gene007,464.7,1267.9,1,1,3.0
Gene000,484.7,1280.5,1,1,3.0
Gene038,460.4,1283.2,1,1,3.0
Gene005,467.6,1251.1,1,1,3.0
Gene035,471.8,1245.0,1,1,3.0
Gene000,474.3,1269.6,1,1,3.0
Gene000,471.4,1273.0,1,1,3.0
Gene015,469.8,1265.6,1,1,3.0
Gene025,454.1,1266.1,1,1,3.0
Gene011,462.3,1259.2,1,1,3.0
Gene009,472.9,1268.2,1,1,3.0
Gene015,451.2,1243.6,1,1,3.0
Gene002,470.0,1272.1,1,1,3.0
Gene001,479.3,1278.0,1,1,3.0
Gene006,492.4,1272.5,1,1,3.0
Gene010,474.0,1251.1,1,1,3.0
Gene004,461.0,1259.0,1,1,3.0
Gene003,478.0,1268.6,1,1,3.0
Gene008,474.3,1263.4,1,1,3.0
Gene007,483.1,1268.4,1,1,3.0
Gene004,478.4,1269.8,1,1,3.0
Gene051,466.6,1251.1,1,1,3.0
Gene053,481.1,1271.3,1,1,3.0
Gene000,471.1,1259.7,1,1,3.0
Gene008,506.1,1254.9,1,1,3.0
Gene010,70.4,1179.1,1,1,4.0
Gene018,74.4,1193.4,1,1,4.0
Gene017,69.7,1185.4,1,1,4.0
Gene020,66.4,1190.1,1,1,4.0
Gene018,71.0,1212.6,1,1,4.0
Gene018,71.7,1169.5,1,1,4.0
Gene031,53.0,1170.5,1,1,4.0
Gene010,55.5,1200.4,1,1,4.0
Gene032,72.2,1184.3,1,1,4.0
Gene019,70.3,1182.1,1,1,4.0
Gene025,46.7,1173.0,1,1,4.0
Gene015,54.6,1212.5,1,1,4.0
Gene009,47.9,1210.0,1,1,4.0
Gene051,85.1,1190.1,1,1,4.0
Gene040,65.9,1184.0,1,1,4.0
Gene057,66.2,1201.8,1,1,4.0
Gene016,66.7,1206.5,1,1,4.0
Gene047,83.1,1197.4,1,1,4.0
Gene045,71.1,1191.7,1,1,4.0
Gene018,71.4,1177.0,1,1,4.0
Gene049,72.2,1195.4,1,1,89.0
Gene039,54.5,1222.6,1,1,4.0
Gene010,53.0,1180.4,1,1,4.0
Gene010,70.4,1165.5,1,1,4.0
Gene015,55.5,1171.3,1,1,4.0
Gene018,53.0,1190.7,1,1,4.0
Gene021,71.0,1208.0,1,1,4.0
Gene018,77.8,1209.1,1,1,4.0
Gene046,74.7,1186.0,1,1,4.0
Gene038,82.1,1185.7,1,1,4.0
Gene010,57.9,1213.9,1,1,4.0
Gene014,77.5,1195.6,1,1,4.0
Gene047,77.0,1204.8,1,1,4.0
Gene033,47.5,1191.2,1,1,4.0
Gene001,50.0,1194.2,1,1,4.0
Gene019,57.1,1211.5,1,1,4.0
Gene010,73.7,1181.2,1,1,4.0
Gene017,66.2,1175.6,1,1,4.0
Gene059,67.1,1200.2,1,1,4.0
Gene008,70.2,1165.5,1,1,4.0
Gene040,61.8,1199.6,1,1,4.0
Gene017,70.8,1208.7,1,1,4.0
Gene057,48.5,1199.8,1,1,4.0
Gene044,57.4,1195.2,1,1,4.0
Gene007,72.1,1202.1,1,1,4.0
Gene020,58.4,1195.1,1,1,4.0
Gene044,50.1,1172.8,1,1,4.0
Gene013,74.2,1191.7,1,1,4.0
Gene027,43.8,1180.6,1,1,4.0
Gene012,66.7,1214.3,1,1,4.0
Gene012,81.1,1203.7,1,1,4.0
Gene014,41.5,1191.1,1,1,4.0
Gene013,73.1,1198.0,1,1,4.0
Gene055,72.3,1189.2,1,1,4.0
Gene012,91.1,1213.1,1,1,4.0
Gene016,65.1,1178.8,1,1,4.0
Gene017,95.2,1184.7,1,1,4.0
Gene026,83.2,1219.2,1,1,4.0
Gene056,53.2,1196.5,1,1,4.0
Gene019,61.6,1199.7,1,1,4.0
Gene044,70.9,1219.7,1,1,4.0
Gene010,74.7,1192.4,1,1,4.0
Gene022,82.2,1188.7,1,1,263.0
Gene011,61.3,1223.8,1,1,4.0
Gene045,55.0,1185.6,1,1,4.0
Gene019,67.1,1177.7,1,1,4.0
Gene010,36.9,1207.3,1,1,4.0
Gene043,55.5,1184.9,1,1,4.0
Gene017,61.2,1178.7,1,1,4.0
Gene017,51.4,1194.7,1,1,4.0
Gene008,100.0,1202.8,1,1,4.0
Gene049,76.9,1171.4,1,1,4.0
Gene017,66.1,1175.9,1,1,4.0
Gene045,77.3,1189.3,1,1,4.0
Gene008,67.0,1191.2,1,1,4.0
Gene024,58.3,1171.2,1,1,4.0
Gene015,74.6,1173.1,1,1,4.0
Gene018,49.9,1188.3,1,1,4.0
Gene019,56.6,1196.1,1,1,56.0
Gene040,80.6,1196.0,1,1,22.0
Gene051,69.2,1192.8,1,1,4.0
Gene011,78.5,1166.6,1,1,4.0
Gene044,71.6,1179.4,1,1,4.0
Gene010,49.2,1192.5,1,1,4.0
Gene001,61.0,1200.6,1,1,4.0
Gene013,81.9,1159.9,1,1,4.0
Gene013,65.4,1219.9,1,1,4.0
Gene034,78.6,1212.7,1,1,4.0
Gene018,67.9,1172.4,1,1,4.0
Gene015,50.7,1202.4,1,1,69.0
Gene036,79.9,1182.2,1,1,4.0
Gene052,62.7,1196.1,1,1,4.0
Gene020,41.9,1187.6,1,1,4.0
Gene021,89.1,1223.1,1,1,237.0
Gene044,64.9,1218.1,1,1,4.0
Gene013,59.1,1181.1,1,1,4.0
Gene059,35.1,1205.9,1,1,4.0
Gene011,61.2,1225.2,1,1,4.0
Gene004,71.1,1195.1,1,1,4.0
Gene040,41.2,1213.5,1,1,4.0
Gene011,61.4,1190.2,1,1,4.0
Gene014,35.6,1205.5,1,1,4.0
Gene017,80.3,1184.0,1,1,4.0
Gene010,67.8,1198.0,1,1,4.0
Gene016,79.9,1194.0,1,1,254.0
Gene014,90.6,1189.1,1,1,4.0
Gene009,58.0,1186.0,1,1,4.0
Gene019,30.9,1181.2,1,1,4.0
Gene016,80.6,1196.2,1,1,152.0
Gene011,55.0,1197.4,1,1,4.0
Gene036,38.2,1188.5,1,1,4.0
Gene015,73.8,1202.3,1,1,230.0
Gene002,55.7,1205.3,1,1,4.0
Gene046,92.7,1186.6,1,1,4.0
Gene015,76.9,1170.7,1,1,4.0
Gene010,39.0,1201.1,1,1,4.0
Gene013,67.1,1195.3,1,1,4.0
Gene013,58.4,1188.4,1,1,4.0
Gene004,77.9,1216.6,1,1,4.0
Gene014,63.5,1169.4,1,1,4.0
Gene011,84.4,1201.0,1,1,4.0
Gene012,76.1,1195.1,1,1,4.0
Gene024,99.1,1193.6,1,1,4.0
Gene011,73.7,1166.6,1,1,4.0
Gene002,58.4,1183.0,1,1,4.0
Gene011,66.1,1197.5,1,1,4.0
Gene013,56.1,1216.8,1,1,4.0
Gene011,51.6,1186.3,1,1,4.0
Gene019,69.9,1175.1,1,1,4.0
Gene046,74.5,1201.4,1,1,4.0
Gene041,62.5,1219.3,1,1,4.0
Gene016,67.7,1196.5,1,1,4.0
Gene036,53.1,1169.1,1,1,4.0
Gene036,57.7,1188.1,1,1,4.0
Gene019,60.2,1203.3,1,1,259.0
Gene038,33.1,1176.7,1,1,4.0
Gene015,41.0,1211.4,1,1,4.0
Gene032,58.6,1185.4,1,1,4.0
Gene017,51.1,1205.2,1,1,4.0
Gene031,60.8,1195.7,1,1,4.0
Gene031,38.1,1209.0,1,1,4.0
Gene007,72.1,1200.3,1,1,4.0
Gene041,83.9,1189.9,1,1,4.0
Gene003,64.2,1202.7,1,1,4.0
Gene016,72.5,1189.2,1,1,4.0
Gene019,67.2,1185.5,1,1,4.0
Gene040,76.6,1205.7,1,1,4.0
Gene006,66.6,1218.9,1,1,4.0
Gene023,45.0,1189.3,1,1,4.0
Gene014,90.6,1186.7,1,1,4.0
Gene004,44.1,1212.2,1,1,4.0
Gene014,74.2,1175.9,1,1,126.0
Gene020,77.5,1178.3,1,1,4.0
Gene009,47.8,1190.5,1,1,4.0
Gene043,59.8,1177.2,1,1,4.0
Gene004,61.5,1178.5,1,1,4.0
Gene012,67.4,1192.3,1,1,4.0
Gene014,77.1,1186.2,1,1,4.0
Gene007,47.9,1174.1,1,1,4.0
Gene051,63.2,1214.2,1,1,4.0
Gene056,78.5,1183.6,1,1,4.0
Gene049,79.8,1176.4,1,1,4.0
Gene011,80.8,1187.3,1,1,4.0
Gene041,77.4,1201.4,1,1,4.0
Gene014,62.7,1197.2,1,1,4.0
Gene013,51.6,1191.6,1,1,4.0
Gene025,81.8,1250.2,1,1,61.0
Gene009,76.5,1193.9,1,1,4.0
Gene000,52.4,1207.5,1,1,4.0
Gene052,43.4,1181.4,1,1,4.0
Gene014,71.6,1175.7,1,1,4.0
Gene037,88.2,1208.0,1,1,4.0
Gene016,58.6,1184.9,1,1,4.0
Gene010,48.1,1173.0,1,1,4.0
Gene017,72.8,1201.4,1,1,4.0
Gene011,71.6,1196.4,1,1,4.0
Gene008,58.8,1197.7,1,1,4.0
Gene002,45.9,1192.8,1,1,4.0
Gene015,87.3,1211.2,1,1,4.0
Gene013,60.1,1188.0,1,1,4.0
Gene014,86.0,1217.8,1,1,4.0
Gene055,45.6,1186.7,1,1,4.0
Gene041,69.9,1209.8,1,1,4.0
Gene027,54.8,1201.7,1,1,4.0
Gene012,62.4,1226.0,1,1,4.0
Gene032,72.7,1190.8,1,1,4.0
Gene026,61.9,1207.5,1,1,4.0
Gene018,76.2,1177.4,1,1,4.0
Gene012,69.7,1173.8,1,1,4.0
Gene012,56.0,1174.5,1,1,230.0
Gene016,48.0,1183.0,1,1,4.0
Gene013,52.9,1200.1,1,1,4.0
Gene047,77.8,1189.3,1,1,4.0
Gene016,50.9,1204.0,1,1,4.0
Gene024,38.2,1165.5,1,1,4.0
Gene048,76.9,1201.9,1,1,4.0
Gene019,80.3,1189.6,1,1,4.0
Gene011,48.9,1185.5,1,1,16.0
Gene014,74.6,1181.9,1,1,4.0
Gene051,56.8,1173.1,1,1,4.0
Gene005,50.3,1204.5,1,1,4.0
Gene012,73.0,1176.3,1,1,4.0
Gene019,51.5,1184.8,1,1,4.0
Gene043,74.3,1176.2,1,1,4.0
Gene040,64.3,1162.5,1,1,116.0
Gene030,49.0,1198.6,1,1,4.0
Gene027,79.3,1176.4,1,1,4.0
Gene015,55.8,1203.9,1,1,4.0
Gene006,61.2,1185.1,1,1,4.0
Gene019,73.9,1195.4,1,1,4.0
Gene007,82.3,1203.8,1,1,4.0
Gene037,58.6,1191.0,1,1,4.0
Gene010,65.8,1173.6,1,1,4.0
Gene002,53.0,1206.3,1,1,236.0
Gene059,44.3,1206.7,1,1,4.0
Gene011,70.7,1190.7,1,1,4.0
Gene019,74.2,1199.4,1,1,233.0
Gene006,83.7,1187.1,1,1,4.0
Gene057,63.5,1189.2,1,1,99.0
Gene001,93.1,1206.0,1,1,4.0
Gene025,53.7,1188.0,1,1,4.0
Gene042,56.8,1192.9,1,1,4.0
Gene013,69.7,1224.9,1,1,4.0
Gene000,41.0,1207.2,1,1,188.0
Gene004,72.8,1182.9,1,1,4.0
Gene006,64.6,1185.8,1,1,4.0
Gene032,67.4,1206.9,1,1,4.0
Gene018,45.4,1211.2,1,1,4.0
Gene048,61.5,1213.9,1,1,4.0
Gene019,72.5,1210.1,1,1,4.0
Gene019,74.7,1208.0,1,1,4.0
Gene012,67.5,1181.1,1,1,4.0
Gene012,76.2,1202.8,1,1,4.0
Gene057,96.2,1164.7,1,1,4.0
Gene054,64.0,1207.7,1,1,4.0
Gene016,49.2,1189.6,1,1,4.0
Gene037,96.5,1212.7,1,1,4.0
Gene029,54.4,1212.8,1,1,4.0
Gene013,83.4,1203.7,1,1,4.0
Gene011,72.2,1196.2,1,1,4.0
Gene032,54.6,1185.6,1,1,4.0
Gene055,77.1,1194.8,1,1,4.0
Gene058,92.8,1188.2,1,1,4.0
Gene014,33.2,1188.2,1,1,4.0
Gene007,70.7,1198.2,1,1,4.0
Gene014,67.8,1181.4,1,1,4.0
Gene007,87.8,1183.6,1,1,4.0
Gene058,76.8,1188.9,1,1,4.0
Gene013,50.1,1212.7,1,1,4.0
Gene043,31.7,1181.0,1,1,4.0
Gene012,73.0,1187.9,1,1,4.0
Gene055,77.4,1191.5,1,1,4.0
Gene017,60.6,1223.2,1,1,61.0
Gene041,63.8,1190.7,1,1,4.0
Gene019,51.8,1182.5,1,1,4.0
Gene034,76.0,1200.9,1,1,4.0
Gene008,67.0,1183.2,1,1,4.0
Gene009,76.6,1169.1,1,1,4.0
Gene014,62.2,1189.5,1,1,4.0
Gene046,55.1,1195.2,1,1,4.0
Gene050,57.7,1181.8,1,1,4.0
Gene028,92.3,1203.4,1,1,4.0
Gene019,83.8,1193.8,1,1,4.0
Gene005,80.6,1204.0,1,1,4.0
Gene052,84.1,1226.3,1,1,4.0
Gene022,63.9,1196.8,1,1,4.0
Gene019,66.4,1143.9,1,1,4.0
Gene042,47.6,1193.4,1,1,4.0
Gene012,76.0,1185.1,1,1,4.0
Gene019,83.1,1211.2,1,1,4.0
Gene025,61.4,1213.1,1,1,4.0
Gene033,91.7,1199.7,1,1,4.0
Gene010,53.5,1213.8,1,1,4.0
Gene030,64.9,1188.0,1,1,4.0
Gene049,68.9,1185.7,1,1,4.0
Gene019,82.3,1204.2,1,1,4.0
Gene011,84.3,1201.4,1,1,4.0
Gene051,56.1,1191.1,1,1,4.0
Gene010,79.5,1187.6,1,1,4.0
Gene012,108.1,1189.9,1,1,260.0
Gene044,59.1,1209.4,1,1,4.0
Gene019,77.7,1192.9,1,1,4.0
Gene014,64.0,1199.3,1,1,4.0
Gene038,79.0,1204.0,1,1,4.0
Gene021,63.0,1199.3,1,1,4.0
Gene010,79.1,1204.0,1,1,4.0
Gene025,1172.9,693.1,1,1,5.0
Gene020,1166.1,698.4,1,1,5.0
Gene020,1143.5,689.9,1,1,5.0
Gene010,1166.0,720.6,1,1,5.0
Gene020,1140.9,730.3,1,1,5.0
Gene018,1180.6,700.5,1,1,5.0
Gene024,1153.5,704.8,1,1,5.0
Gene024,1173.7,700.4,1,1,5.0
Gene034,1144.5,710.6,1,1,5.0
Gene035,1131.1,707.8,1,1,5.0
Gene026,1176.2,710.0,1,1,5.0
Gene028,1170.9,712.7,1,1,5.0
Gene025,1170.2,707.8,1,1,5.0
Gene022,1148.3,702.6,1,1,5.0
Gene025,1158.9,723.4,1,1,5.0
Gene028,1182.7,711.6,1,1,5.0
Gene055,1149.4,695.5,1,1,5.0
Gene039,1157.3,725.2,1,1,5.0
Gene007,1164.6,705.0,1,1,5.0
Gene028,1149.2,718.1,1,1,225.0
Gene009,1164.0,705.0,1,1,5.0
Gene028,1161.4,729.4,1,1,5.0
Gene043,1157.7,729.4,1,1,5.0
Gene029,1177.3,706.5,1,1,5.0
Gene013,1172.3,704.0,1,1,5.0
Gene024,1148.4,702.0,1,1,5.0
Gene020,1147.3,712.9,1,1,5.0
Gene028,1160.2,713.7,1,1,5.0
Gene029,1171.5,662.1,1,1,5.0
Gene031,1164.3,680.5,1,1,5.0
Gene023,1162.3,693.5,1,1,5.0
Gene027,1161.4,724.9,1,1,5.0
Gene020,1136.0,708.4,1,1,5.0
Gene052,1158.9,679.3,1,1,5.0
Gene053,1169.0,706.2,1,1,5.0
Gene003,1152.8,695.6,1,1,5.0
Gene027,1204.9,700.2,1,1,5.0
Gene029,1134.8,692.7,1,1,5.0
Gene020,1154.8,700.4,1,1,111.0
Gene003,1158.9,691.1,1,1,5.0
Gene000,1167.5,699.0,1,1,5.0
Gene029,1140.9,694.3,1,1,5.0
Gene001,1154.6,717.6,1,1,5.0
Gene023,1166.7,701.0,1,1,5.0
Gene037,1160.2,708.8,1,1,5.0
Gene005,1188.5,697.1,1,1,5.0
Gene029,1166.5,715.9,1,1,5.0
Gene024,1146.6,708.4,1,1,5.0
Gene023,1162.2,699.2,1,1,5.0
Gene025,1167.9,720.1,1,1,5.0
Gene023,1175.8,703.1,1,1,5.0
Gene044,1162.6,738.7,1,1,5.0
Gene028,1144.5,708.9,1,1,5.0
Gene023,1172.4,707.9,1,1,5.0
